"MOV A Midnight Clear (1992)","(u'Gordon, Keith (I)', None, None, u' (screenplay)') ","(u'Gordon, Keith (I)', None, None, None)" ",,"(u'Berg, Peter (I)', u'Bud Miller', 1, None) ",
"MOV Midnight Cowboy (1969)","(u'Herlihy, James Leo', None, None, u' (based on the novel by)') ","(u'Schlesinger, John (I)', None, None, None)" ",,"(u'Hoffman, Dustin', u'Ratso', 1, None) ",
"MOV Midnight Express (1978)","(u'Hayes, Billy (I)', None, None, u' (book)') ","(u'Parker, Alan (I)', None, None, None)" ",,"(u'Davis, Brad (I)', u'Billy Hayes', 1, None) ",
"MOV Midnight Run (1988)","(u'Gallo, George (I)', None, None, u' (written by)')" ","(u'Brest, Martin', None, None, None)" ",,"(u'De Niro, Robert', u'Jack Walsh', 1, None) ",
"MOV Midnight in the Garden of Good and Evil (1997)","(u'Berendt, John', None, None, u' (book)') ","(u'Eastwood, Clint', None, None, None)" ",,"(u'Cusack, John (I)', u'John Kelso', 1, None) ",
"MOV Mighty Aphrodite (1995)","(u'Allen, Woody', None, None, u' (written by)')" ","(u'Allen, Woody', None, None, None)" ",,"(u'Blair, Pamela', u'Greek Chorus', 1, None) ",
"MOV Mighty Joe Young (1998)","(u'Cooper, Merian C.', None, None, u' (story)') ","(u'Underwood, Ron (I)', None, None, None)" ",,"(u'Theron, Charlize', u'Jill Young', 1, None) ",
"MOV Mildred Pierce (1945)","(u'Cain, James M.', None, None, u' (novel "Mildred Pierce")') ","(u'Curtiz, Michael', None, None, None)" ",,"(u'Crawford, Joan (I)', u'Mildred Pierce', 1, None) ",
"MOV Miller's Crossing (1990)","(u'Coen, Ethan', None, None, u' (written by)') ","(u'Coen, Ethan', None, None, u' (uncredited)') ",,"(u'Byrne, Gabriel (I)', u'Tom Reagan', 1, None) ",
"MOV Million Dollar Baby (2004)","(u'Haggis, Paul', None, None, u' (screenplay)') ","(u'Eastwood, Clint', None, None, None)" ",,"(u'Eastwood, Clint', u'Frankie Dunn', 1, None) ",
"MOV The Million Dollar Hotel (2000)","(u'Bono', None, None, u' (story)') ","(u'Wenders, Wim', None, None, None)" ",,"(u'Davies, Jeremy (I)', u'Tom Tom', 1, None) ",
"MOV Mimic (1997)","(u'del Toro, Guillermo', None, None, u' (screen story)') ","(u'del Toro, Guillermo', None, None, None)" ",,"(u'Sorvino, Mira', u'Dr. Susan Tyler', 1, None) ",
"MOV Mindhunters (2004)","(u'Brodbin, Kevin', None, None, u' (screenplay)') ","(u'Harlin, Renny', None, None, None)" ",,"(u'Bailey, Eion', u'Bobby Whitman', 1, None) ",
"MOV Minority Report (2002)","(u'Cohen, Jon (I)', None, None, u' (screenplay)') ","(u'Spielberg, Steven', None, None, None)" ",,"(u'Cruise, Tom', u'Chief John Anderton', 1, None) ",
"MOV Miracle Mile (1988)","(u'De Jarnatt, Steve', None, None, u' (written by)')" ","(u'De Jarnatt, Steve', None, None, None)" ",,"(u'Edwards, Anthony (I)', u'Harry Washello', 1, None) ",
"MOV The Miracle Worker (1962)","(u'Gibson, William (I)', None, None, u' (based upon the stage play by)') ","(u'Penn, Arthur (I)', None, None, None)" ",,"(u'Bancroft, Anne (I)', u'Annie Sullivan', 1, None) ",
"MOV The Mirror Has Two Faces (1996)","" ","" ",,"" ",
"MOV Misery (1990)","(u'Goldman, William (I)', None, None, u' (screenplay)') ","(u'Reiner, Rob', None, None, None)" ",,"(u'Caan, James (I)', u'Paul Sheldon', 1, None) ",
"MOV The Misfits (1961)","(u'Miller, Arthur (I)', None, None, u' (screenplay)') ","(u'Huston, John (I)', None, None, None)" ",,"(u'Gable, Clark (I)', u'Gay Langland', 1, None) ",
"MOV Mishima: A Life in Four Chapters (1985)","(u'Mishima, Yukio', None, None, u' (novels: "The Temple of the Golden Pavilion", "Kyoko\'s House" and "Runaway Horses)') ","(u'Schrader, Paul (I)', None, None, None)" ",,"(u'Ogata, Ken', u'Yukio Mishima (segment "November 25, 1970")/Narrator', 1, None) ",
"MOV Miss Congeniality (2000)","(u'Ford, Katie (II)', None, None, u' (written by)') ","(u'Petrie, Donald', None, None, None)" ",,"(u'Bullock, Sandra', u'Gracie Hart', 1, None) ",
"MOV Mission to Mars (2000)","(u'Cannon, Lowell (I)', None, None, u' (story)') ","(u'De Palma, Brian', None, None, None)" ",,"(u'Sinise, Gary', u'Jim McConnell', 1, None) ",
"MOV Mission: Impossible (1996)","(u'Geller, Bruce (I)', None, None, u' (television series)') ","(u'De Palma, Brian', None, None, None)" ",,"(u'Cruise, Tom', u'Ethan Hunt', 1, None) ",
"MOV Mission: Impossible II (2000)","(u'Braga, Brannon', None, None, u' (story)') ","(u'Woo, John (I)', None, None, None)" ",,"(u'Cruise, Tom', u'Ethan Hunt', 1, None) ",
"MOV Mississippi Burning (1988)","(u'Gerolmo, Chris', None, None, u' (written by)')" ","(u'Parker, Alan (I)', None, None, None)" ",,"(u'Hackman, Gene', u'Agent Rupert Anderson', 1, None) ",
"MOV Mo' Better Blues (1990)","(u'Lee, Spike', None, None, u' (written by)')" ","(u'Lee, Spike', None, None, None)" ",,"(u'Washington, Denzel', u'Bleek Gilliam', 1, None) ",
"MOV Mo' Money (1992)","(u'Wayans, Damon', None, None, u' (written by)')" ","(u'MacDonald, Peter (I)', None, None, u' (as Peter Macdonald)')" ",,"(u'Wayans, Damon', u'Johnny Stewart', 1, None) ",
"MOV Moby Dick (1956)","(u'Bradbury, Ray', None, None, u' (screenplay)') ","(u'Huston, John (I)', None, None, None)" ",,"(u'Peck, Gregory', u'Captain Ahab', 1, None) ",
"MOV Modern Times (1936)","(u'Chaplin, Charles', None, None, u' (written by)')" ","(u'Chaplin, Charles', None, None, u' (as Charlie Chaplin)')" ",,"(u'Chaplin, Charles', u'A Factory Worker', 1, u' (as Charlie Chaplin)') ",
"MOV Modern Vampires (1998)","" ","" ",,"" ",
"MOV Mommie Dearest (1981)","(u'Crawford, Christina (I)', None, None, u' (book)') ","(u'Perry, Frank (I)', None, None, None)" ",,"(u'Dunaway, Faye', u'Joan Crawford', 1, None) ",
"MOV Mona Lisa Smile (2003)","(u'Konner, Lawrence', None, None, u' (written by)') ","(u'Newell, Mike (I)', None, None, None)" ",,"(u'Roberts, Julia (I)', u'Katherine Ann Watson', 1, None) ",
"MOV The Money Pit (1986)","(u'Giler, David', None, None, u' (written by)')" ","(u'Benjamin, Richard (I)', None, None, None)" ",,"(u'Hanks, Tom', u'Walter Fielding, Jr.', 1, None) ",
"MOV Money Talks (1997)","(u'Cohen, Joel (I)', None, None, u' (written by)') ","(u'Ratner, Brett', None, None, None)" ",,"(u'Tucker, Chris (I)', u'Franklin Hatchett', 1, None) ",
"MOV Money Train (1995)","(u'Loughery, David', None, None, u' (screenplay)') ","(u'Ruben, Joseph', None, None, None)" ",,"(u'Snipes, Wesley', u'John', 1, None) ",
"MOV Monkey Shines (1988)","(u'Romero, George A. (I)', None, None, u' (screenplay)') ","(u'Romero, George A. (I)', None, None, None)" ",,"(u'Beghe, Jason', u'Allan Mann', 1, None) ",
"MOV Monkeybone (2001)","(u'Blackley, Kaja', None, None, u' (graphic novel "Dark Town")') ","(u'Selick, Henry', None, None, None)" ",,"(u'Fraser, Brendan', u'Stu Miley', 1, None) ",
"MOV Monsieur Verdoux (1947)","(u'Chaplin, Charles', None, None, u' (an original story written by)') ","(u'Chaplin, Charles', None, None, None)" ",,"(u'Chaplin, Charles', u'Henri Verdoux - Alias Varnay - Alias Bonheur - Alias Floray', 1, None) ",
"MOV Monster (2003)","(u'Jenkins, Patty', None, None, u' (written by)')" ","(u'Jenkins, Patty', None, None, None)" ",,"(u'Theron, Charlize', u'Aileen', 1, None) ",
"MOV Monster's Ball (2001)","(u'Addica, Milo', None, None, u' (written by)') ","(u'Forster, Marc (I)', None, None, None)" ",,"(u'Thornton, Billy Bob', u'Hank Grotowski', 1, None) ",
"MOV Monsters, Inc. (2001)","(u'Baird, Robert L.', None, None, u' (additional screenplay material)') ","(u'Docter, Pete', None, None, None) ",,"(u'Goodman, John (I)', u'James P. "Sulley" Sullivan', 1, u' (voice)') ",
"MOV Monty Python and the Holy Grail (1975)","(u'Chapman, Graham (I)', None, None, u' (written by)') ","(u'Gilliam, Terry', None, None, None) ",,"(u'Chapman, Graham (I)', u'King Arthur/Voice of God/Middle Head/Hiccoughing Guard', 1, None) ",
"MOV Moonlight Mile (2002)","(u'Silberling, Brad', None, None, u' (written by)')" ","(u'Silberling, Brad', None, None, None)" ",,"(u'Gyllenhaal, Jake', u'Joe Nast', 1, None) ",
"MOV Moonraker (1979)","(u'Fleming, Ian (I)', None, None, u' (novel)') ","(u'Gilbert, Lewis (II)', None, None, None)" ",,"(u'Moore, Roger (I)', u'James Bond', 1, None) ",
"MOV More American Graffiti (1979)","(u'Huyck, Willard', None, None, u' (characters)') ","(u'Norton, Bill L.', None, None, u' (as B.W.L. Norton)')" ",,"(u'Clark, Candy', u'Debbie Dunham', 1, None) ",
"MOV Mortal Kombat (1995)","(u'Boon, Ed', None, None, u' (video games)') ","(u'Anderson, Paul W.S.', None, None, u' (as Paul Anderson)')" ",,"(u'Lambert, Christopher (I)', u'Lord Rayden', 1, None) ",
"MOV Mortal Kombat: Annihilation (1997)","(u'Boon, Ed', None, None, u' (video games)') ","(u'Leonetti, John R.', None, None, None)" ",,"(u'Shou, Robin (I)', u'Liu Kang', 1, None) ",
"MOV The Mosquito Coast (1986)","(u'Schrader, Paul (I)', None, None, u' (screenplay)') ","(u'Weir, Peter (I)', None, None, None)" ",,"(u'Ford, Harrison (I)', u'Allie Fox', 1, None) ",
"MOV Motel Hell (1980)","(u'Cotolo, Frank', None, None, u' (uncredited)') ","(u'Connor, Kevin (I)', None, None, None)" ",,"(u'Calhoun, Rory (I)', u'Vincent Smith', 1, None) ",
"MOV Mother Night (1996)","(u'Vonnegut Jr., Kurt', None, None, u' (novel)') ","(u'Gordon, Keith (I)', None, None, None)" ",,"(u'Nolte, Nick', u'Howard Campbell', 1, None) ",
"MOV The Mothman Prophecies (2002)","(u'Hatem, Richard', None, None, u' (screenplay)') ","(u'Pellington, Mark', None, None, None)" ",,"(u'Gere, Richard', u'John Klein', 1, None) ",
"MOV Moulin Rouge (1952)","(u'Huston, John (I)', None, None, u' (screenplay)') ","(u'Huston, John (I)', None, None, None)" ",,"(u'Ferrer, Jos
"MOV Moulin Rouge! (2001)","(u'Luhrmann, Baz', None, None, u' (written by)') ","(u'Luhrmann, Baz', None, None, None)" ",,"(u'Kidman, Nicole', u'Satine', 1, None) ",
"MOV Mousehunt (1997)","(u'Rifkin, Adam (I)', None, None, u' (written by)')" ","(u'Verbinski, Gore', None, None, None)" ",,"(u'Lane, Nathan (I)', u'Ernie Smuntz', 1, None) ",
"MOV Mr 3000 (2004)","(u'Champnella, Eric', None, None, u' (screenplay)') ","(u'Stone III, Charles', None, None, None)" ",,"(u'Mac, Bernie', u'Stan Ross', 1, None) ",
"MOV Mr. Deeds (2002)","(u'Herlihy, Tim', None, None, u' (screenplay)') ","(u'Brill, Steven (I)', None, None, None)" ",,"(u'Sandler, Adam (I)', u'Longfellow Deeds', 1, None) ",
"MOV Mr. Smith Goes to Washington (1939)","(u'Buchman, Sidney', None, None, u' (screen play)') ","(u'Capra, Frank', None, None, None)" ",,"(u'Arthur, Jean (I)', u'Saunders', 1, None) ",
"MOV Mrs. Winterbourne (1996)","(u'Radano, Lisa-Maria', None, None, u' (screenplay)') ","(u'Benjamin, Richard (I)', None, None, None)" ",,"(u'MacLaine, Shirley', u'Grace Winterbourne', 1, None) ",
"MOV Much Ado About Nothing (1993)","(u'Branagh, Kenneth', None, None, u' (screenplay)') ","(u'Branagh, Kenneth', None, None, None)" ",,"(u'Briers, Richard', u'Leonato', 1, None) ",
"MOV Mujeres al borde de un ataque de nervios (1988)","" ","" ",,"" ",
"MOV Mulan (1998)","(u'Aguimatang, Julius', None, None, u' (story)') ","(u'Bancroft, Tony', None, None, None) ",,"(u'Wen, Ming-Na', u'Mulan', 1, u' (voice)') ",
"MOV Mulholland Dr. (2001)","(u'Lynch, David (I)', None, None, u' (written by)')" ","(u'Lynch, David (I)', None, None, None)" ",,"(u'Watts, Naomi', u'Betty/Diane Selwyn', 1, None) ",
"MOV Multiplicity (1996)","(u'Ganz, Lowell', None, None, u' (screenplay)') ","(u'Ramis, Harold', None, None, None)" ",,"(u'Keaton, Michael', u'Doug Kinney', 1, None) ",
"MOV Mumford (1999)","(u'Kasdan, Lawrence', None, None, u' (written by)')" ","(u'Kasdan, Lawrence', None, None, None)" ",,"(u'Dean, Loren', u'Mumford', 1, None) ",
"MOV The Mummy Returns (2001)","(u'Sommers, Stephen', None, None, u' (written by)')" ","(u'Sommers, Stephen', None, None, None)" ",,"(u'Fraser, Brendan', u"Rick O'Connell", 1, None) ",
"MOV The Mummy (1932)","(u'Balderston, John L.', None, None, u' (screen play)') ","(u'Freund, Karl', None, None, None)" ",,"(u'Karloff, Boris (I)', u'Imhotep', 1, None) ",
"MOV The Mummy (1999)","(u'Balderston, John L.', None, None, u' (1932 screenplay)') ","(u'Sommers, Stephen', None, None, None)" ",,"(u'Fraser, Brendan', u"Richard 'Rick' O'Connell", 1, None) ",
"MOV Muppets From Space (1999)","" ","" ",,"" ",
"MOV Murder by Numbers (2002)","(u'Gayton, Tony', None, None, u' (written by)')" ","(u'Schroeder, Barbet', None, None, None)" ",,"(u'Bullock, Sandra', u'Cassie Mayweather/Jessica Marie Hudson', 1, None) ",
"MOV Muriel's Wedding (1994)","(u'Hogan, P.J.', None, None, u' (written by)')" ","(u'Hogan, P.J.', None, None, None)" ",,"(u'Lee, Sophie (I)', u'Tania Degano', 1, None) ",
"MOV Musa (2001)","(u'Kim, Sung-su (II)', None, None, None)" ","(u'Kim, Sung-su (II)', None, None, None)" ",,"(u'Jung, Woo-sung', u'Yeo-sol', 1, None) ",
"MOV The Muse (1999)","(u'Brooks, Albert (I)', None, None, u' (written by)') ","(u'Brooks, Albert (I)', None, None, None)" ",,"(u'Brooks, Albert (I)', u'Steven Phillips', 1, None) ",
"MOV Music of the Heart (1999)","(u'Gray, Pamela (II)', None, None, u' (written by)')" ","(u'Craven, Wes', None, None, None)" ",,"(u'Streep, Meryl', u'Roberta Guaspari', 1, None) ",
"MOV The Musketeer (2001)","" ","" ",,"" ",
"MOV Mute Witness (1994)","" ","" ",,"" ",
"MOV Mutiny on the Bounty (1935)","(u'Booth, Margaret (I)', None, None, None) ","(u'Lloyd, Frank (I)', None, None, None)" ",,"(u'Laughton, Charles', u'Bligh', 1, None) ",
"MOV Mutiny on the Bounty (1962)","(u'Ambler, Eric', None, None, u' (uncredited)') ","(u'Milestone, Lewis', None, None, None) ",,"(u'Brando, Marlon', u'1st Lt. Fletcher Christian', 1, None) ",
"MOV My Beautiful Laundrette (1985)","(u'Kureishi, Hanif', None, None, u' (by)')" ","(u'Frears, Stephen', None, None, None)" ",,"(u'Day-Lewis, Daniel', u'Johnny', 1, u' (as Daniel Day Lewis)') ",
"MOV My Best Friend's Wedding (1997)","(u'Bass, Ronald', None, None, u' (written by)')" ","(u'Hogan, P.J.', None, None, None)" ",,"(u'Roberts, Julia (I)', u'Julianne Potter', 1, None) ",
"MOV My Big Fat Greek Wedding (2002)","(u'Vardalos, Nia', None, None, u' (written by)')" ","(u'Zwick, Joel', None, None, None)" ",,"(u'Vardalos, Nia', u'Toula Portokalos', 1, None) ",
"MOV My Boss's Daughter (2003)","(u'Dorfman, David (II)', None, None, u' (written by)')" ","(u'Zucker, David (I)', None, None, None)" ",,"(u'Aisbett, Mark', u'Commuter', 1, None) ",
"MOV My Cousin Vinny (1992)","(u'Launer, Dale (I)', None, None, u' (written by)')" ","(u'Lynn, Jonathan (I)', None, None, None)" ",,"(u'Pesci, Joe', u'Vinny Gambini', 1, None) ",
"MOV My Dog Skip (2000)","(u'Gilchriest, Gail', None, None, u' (screenplay)') ","(u'Russell, Jay (I)', None, None, None)" ",,"(u'Muniz, Frankie', u'Willie Morris', 1, None) ",
"MOV My Fair Lady (1964)","(u'Lerner, Alan Jay', None, None, u' (book of musical play)') ","(u'Cukor, George', None, None, None)" ",,"(u'Hepburn, Audrey (I)', u'Eliza Doolittle', 1, None) ",
"MOV My Family (1995)","(u'Nava, Gregory', None, None, u' (written by)') ","(u'Nava, Gregory', None, None, None)" ",,"(u'Olmos, Edward James', u'Paco', 1, None) ",
"MOV My Favorite Martian (1999)","(u'Greene, John L.', None, None, u' (television series My Favorite Martian)') ","(u'Petrie, Donald', None, None, None)" ",,"(u'Lloyd, Christopher (I)', u'Uncle Martin', 1, None) ",
"MOV My Fellow Americans (1996)","(u'Chapman, Richard (I)', None, None, u' (screenplay)') ","(u'Segal, Peter', None, None, None)" ",,"(u'Lemmon, Jack', u'President Russell P. Kramer', 1, None) ",
"MOV My Girl (1991)","(u'Elehwany, Laurice', None, None, u' (written by)')" ","(u'Zieff, Howard', None, None, None)" ",,"(u'Aykroyd, Dan', u'Harry Sultenfuss', 1, None) ",
"MOV My Little Eye (2002)","(u'Hilton, David (I)', None, None, u' (screenplay)') ","(u'Evans, Marc (I)', None, None, None)" ",,"(u'Johnson, Sean Cw', u'Matt', 1, u' (as Sean C. W. Johnson)') ",
"MOV My Own Private Idaho (1991)","(u'Shakespeare, William (I)', None, None, u' (play "Henry IV")') ","(u'Van Sant, Gus', None, None, None)" ",,"(u'Phoenix, River', u'Mike Waters', 1, None) ",
"MOV My Stepmother Is an Alien (1988)","(u'Harris, Timothy (I)', None, None, u' (written by)') ","(u'Benjamin, Richard (I)', None, None, None)" ",,"(u'Aykroyd, Dan', u'Steven Mills', 1, None) ",
"MOV Mystery Men (1999)","(u'Burden, Bob', None, None, u' (creator: comic book series)') ","(u'Usher, Kinka', None, None, None)" ",,"(u'Stiller, Ben', u'Mr. Furious', 1, None) ",
"MOV Mystery Train (1989)","(u'Jarmusch, Jim', None, None, u' (written by)')" ","(u'Jarmusch, Jim', None, None, None)" ",,"(u'Nagase, Masatoshi', u'Jun (segment "Far from Yokohama")', 1, None) ",
"MOV Mystery, Alaska (1999)","(u'Kelley, David E. (I)', None, None, u' (written by)') ","(u'Roach, Jay', None, None, None)" ",,"(u'Crowe, Russell', u'John Biebe', 1, None) ",
"MOV Mystic Pizza (1988)","(u'Holden Jones, Amy', None, None, u' (screenplay)') ","(u'Petrie, Donald', None, None, None)" ",,"(u'Gish, Annabeth', u'Kat Arujo', 1, None) ",
"MOV Mystic River (2003)","(u'Helgeland, Brian', None, None, u' (screenplay)') ","(u'Eastwood, Clint', None, None, None)" ",,"(u'Penn, Sean (I)', u'Jimmy Markum', 1, None) ",
"MOV Nadja (1994)","" ","" ",,"" ",
"MOV Naked Gun 33 1/3: The Final Insult (1994)","(u'Abrahams, Jim', None, None, u' (television series: "Police Squad")') ","(u'Segal, Peter', None, None, None)" ",,"(u'Nielsen, Leslie', u'Lt. Frank Drebin', 1, None) ",
"MOV Der Name der Rose (1986)","(u'Birkin, Andrew', None, None, u' (screenplay)') ","(u'Annaud, Jean-Jacques', None, None, None)" ",,"(u'Connery, Sean', u'William of Baskerville', 1, None) ",
"MOV Nanook of the North (1922)","(u'Flaherty, Frances H.', None, None, u' (idea)') ","(u'Flaherty, Robert J.', None, None, None)" ",,"(u'Allakariallak', u'Nanook', 1, u' (as Nanook)') ",
"MOV Napoleon Dynamite (2004)","(u'Hess, Jared (I)', None, None, u' (written by)') ","(u'Hess, Jared (I)', None, None, None)" ",,"(u'Heder, Jon', u'Napoleon Dynamite', 1, None) ",
"MOV Narc (2002)","(u'Carnahan, Joe', None, None, u' (written by)')" ","(u'Carnahan, Joe', None, None, None)" ",,"(u'Leis, Dan', u'Elvin Dowd', 1, None) ",
"MOV National Treasure (2004)","(u'Aviv, Oren', None, None, u' (story)') ","(u'Turteltaub, Jon', None, None, None)" ",,"(u'Cage, Nicolas', u'Benjamin Franklin Gates', 1, None) ",
"MOV Natural Born Killers (1994)","(u'Rutowski, Richard', None, None, u' (screenplay)') ","(u'Stone, Oliver (I)', None, None, None)" ",,"(u'Harrelson, Woody', u'Mickey Knox', 2, None) ",
"MOV The Natural (1984)","(u'Dusenberry, Phil', None, None, None) ","(u'Levinson, Barry (I)', None, None, None)" ",,"(u'Redford, Robert (I)', u'Roy Hobbs', 1, None) ",
"MOV The Navigator (1924)","(u'Bruckman, Clyde', None, None, u' (story)') ","(u'Crisp, Donald (I)', None, None, None) ",,"(u'Keaton, Buster (I)', u'Rollo Treadway', 1, None) ",
"MOV Near Dark (1987)","(u'Bigelow, Kathryn', None, None, u' (written by)') ","(u'Bigelow, Kathryn', None, None, None)" ",,"(u'Pasdar, Adrian', u'Caleb Colton', 1, None) ",
"MOV The Negotiator (1998)","(u'DeMonaco, James', None, None, u' (written by)') ","(u'Gray, F. Gary', None, None, None)" ",,"(u'Jackson, Samuel L.', u'Danny Roman', 1, None) ",
"MOV Neighbors (1981)","(u'Berger, Thomas (II)', None, None, u' (novel)') ","(u'Avildsen, John G.', None, None, None)" ",,"(u'Belushi, John', u'Earl Keese', 1, None) ",
"MOV The Net (1995)","(u'Brancato, John D.', None, None, u' (written by)') ","(u'Winkler, Irwin', None, None, None)" ",,"(u'Bullock, Sandra', u'Angela Bennett', 1, None) ",
"MOV Network (1976)","(u'Chayefsky, Paddy', None, None, u' (written by)')" ","(u'Lumet, Sidney', None, None, None)" ",,"(u'Dunaway, Faye', u'Diana Christensen', 1, None) ",
"MOV Never Say Never Again (1983)","(u'Clement, Dick', None, None, u' (uncredited)') ","(u'Kershner, Irvin', None, None, None)" ",,"(u'Connery, Sean', u'James Bond', 1, None) ",
"MOV The NeverEnding Story II: The Next Chapter (1990)","" ","" ",,"" ",
"MOV The NeverEnding Story III (1994)","" ","" ",,"" ",
"MOV The New Guy (2002)","(u'Kendall, David (II)', None, None, u' (written by)')" ","(u'Decter, Ed', None, None, None)" ",,"(u'Qualls, DJ', u'Dizzy', 1, None) ",
